date,security_id,12M_MOMENTUM,R&D_EXP,SALES,TOTAL_ASSETS,WEEKLY_MOMENTUM
2012-02-29,2022956,,4770779.734,71729838.14,48047120.31,
2012-02-29,2025205,,16652000,91278000,55433000,
2012-02-29,2008197,-0.6835731128,,276091000,433769000,-0.04960307731
2012-03-02,1970170,-0.2473927123,,8029590,1776714330,0.02872097153
2012-03-05,1993643,-0.68289332,,196884742.2,3265217489,-0.1562243576
2012-03-06,1954929,-0.3472050878,11022391,2755772,19807530,0.1569538462
2012-03-06,1970005,-0.1124564115,20000000,1943300000,1823900000,-0.01800682452
2012-03-08,1971163,-0.1030281513,,8495709.834,104721047.7,-0.006896112995
2012-03-08,1996562,0.1970793899,152509780.5,17696439228,15091837411,-0.04110178875
2012-03-12,1969036,0.3739612188,,195013000,1091270000,-0.05162523901
2012-03-14,2023908,,28913989.02,1002482356,1059429046,
2012-03-14,1990267,-0.1895273195,,13613856873,117994660415,0.04729606365
2012-03-14,2047493,0.03713528218,,32660961079,254713158133,0.09246665208
2012-03-15,1954245,-0.0375,,38502000,36870000,0.02666666667
2012-03-15,1954739,-0.1122715665,1698000,344816000,531632000,0.02213480103
2012-03-15,1992992,0.189360035,54549403.79,2264925555,2496057066,0.09524692232
2012-03-15,2010016,-0.3283021192,,3504154.566,3977881978,-0.01717713066
2012-03-15,1988241,-0.0611063565,1506000000,37990000000,39648000000,0.03488880066
2012-03-15,1972156,0.1097154685,1125000000,470171000000,345257000000,-0.01033398793
2012-03-15,1988064,-0.09621660642,,133077878768,954796312038,0.06478125086
2012-03-15,2018071,,,133077878768,954796312038,0.02780976785
2012-03-16,1979229,-0.04673288511,,1584664537,3029968051,0.05806367398
2012-03-19,1996480,0.05829228087,268919331.6,12098092237,11190172898,0.04169663369
2012-03-21,2010909,-0.1254342265,,2056186749,6192816725,0.01595905661
2012-03-21,1981117,-0.2021799488,,96901683724,558675734566,-0.01272743269
2012-03-23,1989464,-0.2883528912,,28663584324,1154959269044,-0.01725182612
2012-03-28,1971519,0.0159667043,5523000000,33591000000,52830000000,-0.01548839211
2012-03-29,2009001,1.90060837,6005380.543,64584917.12,1339231797,0.001215584238
2012-03-30,1992748,-0.4452944566,,,33550148,0.03472044876
2012-03-30,1998003,0,,18357000,399061000,-0.08372799042
2012-03-30,1989944,0.07796061085,,65916841,1757198469,0.02583240917
2012-04-04,1973022,-0.06162513867,,113275579.2,192526087.8,-0.012863212
2012-04-05,2017345,,2485314.521,17428527.01,9715759.357,0.09076125047
2012-04-13,1990831,0.2901322388,57894127.35,644006313.7,1065107713,0.07103279659
2012-04-20,1988574,-0.09369016961,,1481113.974,216207696.1,0.01057142605
2012-05-01,1969831,-0.01833352876,,66989202,777943095,0.01751161089
2012-05-08,2000706,0.1548276368,,1813185924,1109561536,0.0277289336
2012-05-10,1954065,0.2589114978,,469112410,606774565,0.0009365144717
2012-06-13,1993347,-0.173668545,43044261.58,285728197.9,420571651.2,-0.02196048003
2012-06-14,1981391,0.04956142904,,393184747.7,5128136743,0.001341341512
2012-06-15,2007253,-0.4120932101,,2429473.356,1937521.659,0.2604875528
2012-06-15,1979646,-0.3357137128,15766491.9,774641208.2,289535957.4,0.02859098513
2012-06-27,1983879,0.3028354102,,1428059627,8332506576,0.00842886702
2012-06-29,1969863,-0.3358156385,,3240039,16574370,0.05132743363
2012-06-29,1955280,0.2949196297,,3971961.059,37038633.93,0.1110951392
2012-06-29,1976320,0.1314006241,,977880645.6,1183798324,0.03851783111
2012-07-06,1966258,,4607933.489,15708053099,5672072001,
2012-09-28,1975701,0.5460511503,4387775.875,2616706.615,7618021.271,-0.1079392615
2012-09-28,2011065,-0.05773079756,,4240028.746,79912935.68,-0.05000565761
2012-10-25,1989065,0.1923052917,,17083268644,664624540703,-0.02591335052
2012-11-01,1957233,-0.2164936147,,1281709752,2917209867,0.03041797198
2012-11-23,1979646,0.9447806307,15465256.07,915693195.5,330653201.9,0.0979483456
2012-11-26,1958970,-0.1350722336,59282000,249966000,306683000,0.003232841912
2012-12-07,1956162,0.2065288176,,11383445570,397768407855,0.003206708786
2012-12-20,1954165,0.1960803405,668000000,6858000000,10536000000,0.03919598716
2013-01-08,1993499,0.1431858909,,19540390,133252407,0.04397701202
2013-01-08,1997175,0.5325316612,,38445083,666949988,0.04395628394
2013-01-29,1970632,0.2992018755,6793000000,50175000000,93798000000,0.07228932804
2013-01-30,1954291,0.5199153015,327000000,61093000000,32555000000,0.01735854687
2013-02-13,1984920,1.06637095,797234428.5,6358335013,9958312168,-0.02251431283
2013-02-15,2009941,,262732.7366,175945.5691,11303830.97,
2013-02-15,1970170,0.7000222597,,47639577,1701881280,0.07692307692
2013-02-22,1967753,0.2081598107,,17659000000,353855000000,-0.0008847168407
2013-02-28,1970786,-0.9128888603,,,113586.3699,-0.009102365111
2013-03-01,1997022,0.4915961996,101488933.6,6722716947,6699506718,0.03530042567
2013-03-01,1988560,0.8168274516,21245850.42,15634993165,12017809022,0.07677346499
2013-03-04,2008197,-0.3978483998,,124368000,216600000,0.003676470588
2013-03-05,1990267,0.7522722707,,19915511293,126424396277,0.04383577516
2013-03-06,1954245,0.02684563758,,41058000,37299000,-0.06707317073
2013-03-07,2047855,,461983.4229,25570200.13,86068676.36,
2013-03-07,1996562,0.3250189476,167616054.5,19489294834,15256989459,0.09512911121
2013-03-11,1971163,0.1723508619,,8474283.484,99092305.99,0.1714932744
2013-03-11,1993643,0.2977905526,,179013855.5,2800837833,0.002650265335
2013-03-12,1969036,-0.105620155,,202759000,1174948000,-0.03249475891
2013-03-12,1970005,-0.2906286348,,1976300000,2027000000,0.03492141641
2013-03-13,2009001,0.005863579675,3571490.683,57816548.93,1454692538,0.004163472815
2013-03-13,2047493,-0.01841692683,,31551588190,261462906539,-0.03290267165
2013-03-14,1992992,-0.1108265852,56096813.45,2568587460,2727897147,0.004451725165
2013-03-14,1988241,0.1355526803,1746000000,39336000000,49070000000,-0.004232816819
2013-03-14,1972156,-0.005465047978,1314000000,467153000000,360325000000,-0.0004763895433
2013-03-14,1981117,0.04025039004,,116775157539,573955694147,0.0700714358
2013-03-15,1954739,-0.03448234474,1476000,292905000,533179000,-0.02257566752
2013-03-15,2023908,,34980983.93,1097088290,1117850580,
2013-03-18,1954929,-0.3285486443,10564195,15960716,29092623,-0.04966139955
2013-03-18,1979229,-0.11365401,1625711.249,1728600013,3013630964,-0.02663813705
2013-03-19,2010909,0.169174323,,2492976590,6510921480,-0.01080659169
2013-03-19,1996480,0.1702340859,316437587.1,14001976575,12550632334,-0.04765368
2013-03-21,2010016,-0.2382067709,,23982068.39,4354603522,-0.05662914556
2013-03-21,1988064,0.1564638232,,155287586340,983602091537,-0.04954419989
2013-03-21,2021553,,,155287586340,983602091537,-0.00358567323
2013-03-22,1989464,-0.03094859985,,25273488115,981668330607,-0.04843381735
2013-03-25,1971519,0.1543081985,5243000000,27973000000,53534000000,0.07193207377
2013-03-28,1992748,-0.7037976208,,,30902031,0.1280768002
2013-04-02,1998003,0.2444395669,,17541000,627540000,0.1849317043
2013-04-03,1989944,0.05903018567,,65851416,1765885308,0.006013218508
2013-04-12,2011065,-0.3552406095,,6040608.777,89366317.61,-0.01502769034
2013-04-12,1990831,0.5606453943,75359091.06,1013999871,1440529034,0.04940380453
2013-04-27,2017345,,3441680.453,17569919.89,7828425.715,
2013-04-29,1954065,0.6826459065,,570594238,694204814,0.01227283309
2013-04-30,1973022,-0.125578673,,89267136.37,183287021.8,0.02390737058
2013-05-01,1969831,0.1400856907,,64926357,801602021,0.01149428918
2013-05-03,2022656,,52762000,46190000,83852000,
2013-05-09,1988574,-0.2626683662,,5554769.17,165318076.1,0.004060193669
2013-05-29,2000706,0.2715558698,8108732.344,1948289953,1206175713,-0.01615036381
2013-05-31,2022956,,3439007.648,74755150.78,47024586.44,
2013-06-12,1993347,0.1505773157,51849272.06,310309814.4,456487658.4,-0.001930398887
2013-06-14,2007253,-0.3543360897,,3541299.049,2230535.681,0.007249466951
2013-06-26,1983879,3.441008878,,1021419051,6225581872,-0.1545685882
2013-06-27,1976320,0.3216986904,,801412817,955287899.6,0.01552673757
2013-06-27,1966258,,6381620.932,16521540352,5633161569,
2013-06-28,1955280,0.1409499692,,3812515.894,33365454.61,-0.06892760896
2013-07-01,1969863,-0.003459552496,,3096415,17935444,0.03761648746
2013-07-02,1981391,0.1322589043,,453732931,5483391511,0.07976127384
2013-08-30,1975701,1.961989684,7074749.588,4130697.592,15201728.18,0.03997723801
2013-10-22,1979646,1.196098915,16584218.64,1247905279,505637823.4,0.07002276488
2013-10-30,1957233,0.2999622524,,1617355988,5019969611,0.01478393144
2013-11-15,1989065,0.305363677,,16138118186,657830908155,-0.01453102277
2013-11-25,1958970,0.05833621719,61679000,242150000,281538000,-0.04470713187
2013-11-26,2025205,,25513000,120066000,76794000,
2013-12-05,1956162,0.08134164542,,10960320295,374418713934,-0.02835328921
2013-12-19,1954165,0.4018335196,704000000,6782000000,10686000000,0.03836411542
2014-01-07,1993499,-0.0009872414733,,11830284,143078959,-0.01176460626
2014-01-07,1997175,0.02787269234,,38139242,754590059,0.004172673955
2014-01-31,1954291,0.3535471698,451000000,74452000000,40159000000,-0.0745872033
2014-02-12,1984920,0.2002452522,917544360.6,7132131348,16593058672,0.0443447905
2014-02-12,1970632,0.5158393583,7952000000,59825000000,110920000000,0.0380423373
2014-02-14,1970170,-0.02092665226,,82798892,1877472482,0.01294959746
2014-02-18,2025205,,33348000,141738000,93794000,
2014-02-19,1997022,-0.1023277861,127474024.6,7864804239,7667233193,0.01654024564
2014-02-21,1967753,0.2198354498,,17442000000,364021000000,-0.01103210514
2014-03-04,1988560,-0.01323890448,20265943.42,15327984330,12460164990,-0.006290739023
2014-03-05,1996562,0.2127653785,175836252.5,19907960712,15933786661,-0.03244423041
2014-03-06,1954245,0.4666666667,,43806000,38563000,-0.05376344086
2014-03-06,2023908,,36888532.63,1224233433,1176595433,0.124154729
2014-03-07,1954929,-0.004535147392,13005366,3045207,34835481,-0.1022494888
2014-03-07,1988241,0.1556189361,1744000000,41848000000,48064000000,-0.002173090166
2014-03-10,2047855,,495125.2667,24475392.27,69623614.77,
2014-03-11,1969036,-0.2026002167,,213636000,1216280000,-0.07304785894
2014-03-12,1970005,-0.0667940594,18000000,1732400000,1619100000,-0.01885567265
2014-03-13,1992992,0.2225144291,59421414.22,2897988724,3179743833,-0.0007194282424
2014-03-13,1996480,-0.005101632363,333977492.7,13190538562,13819969778,-0.03858383041
2014-03-13,1972156,0.1795827185,1318000000,451235000000,357512000000,-0.01508667919
2014-03-13,1981117,0.3164024374,,115492310904,625782478603,-0.004842964828
2014-03-17,1954739,0.009719048955,1413000,281050000,502673000,-0.05433115187
2014-03-19,2022956,,,70815174.1,96740735.44,-0.002072993391
2014-03-19,2010016,-0.1778830259,,97284841.11,3885992859,-0.05779754191
2014-03-19,2010909,0.2541367106,,2568754477,7380827267,0.008473422281
2014-03-19,1990267,0.3757607968,,19189373392,133160303220,-0.01622856065
2014-03-19,2047493,0.09366277832,,25802063664,305800810789,-0.01936875225
2014-03-20,2022656,,50182000,4753000,105153000,0.01095890411
2014-03-20,1993643,-0.06908533573,,174519396.4,2418263626,0.04029944538
2014-03-20,1971519,0.4354499498,4821000000,25711000000,55899000000,-0.01878469035
2014-03-21,2011065,-0.3516426589,,7453474.395,104135666.1,-0.1342802738
2014-03-22,1979229,0.2821333829,,1937424038,3166704990,0.01035307209
2014-03-22,1988064,0.5081720196,,172254462747,1043687366462,0.0555859319
2014-03-24,2009001,-0.3486975622,3217229.592,154394260.8,1744096148,-0.07309261548
2014-03-26,2023918,,11883000,,70458000,-0.1319005478
2014-03-29,2017345,0.03342195732,2828924.029,17832185.63,8304088.003,-0.005187780205
2014-03-31,1992748,-0.2761559739,,,27164870,0.1173708394
2014-04-01,1998003,-0.1517350855,,18717000,623723000,-0.001701146902
2014-04-01,1989944,0.204888228,,62352344,1736433841,0.0204986358
2014-04-03,1989464,0.273506583,,28801264659,978547884387,0.04627195954
2014-04-11,1990831,0.09240683223,89306286.73,1303371005,1718912018,-0.006726115694
2014-04-17,2009941,,927401.1222,1035739.539,13531225.44,
2014-04-28,1954065,0.03582212002,,751723398,953253035,-0.006350638239
2014-04-29,1969831,0.2574316371,,73143808,936966561,0.01025623421
2014-04-30,1973022,1.1453942,,82689774.7,189708145.6,0.07174555746
2014-05-01,2026552,,5000,2342063000,1842180000,
2014-05-05,1988574,-0.4342237911,,62742727.08,110086986.3,0.002359252047
2014-05-14,2000706,0.06979563311,,2121755328,1349124014,0.1105957714
2014-06-11,1993347,0.2556086639,55367917.59,299415011,369094922.7,0.0213573596
2014-06-12,1971163,0.2799037706,,8707794.726,101804734.6,
2014-06-13,2007253,-0.3049322608,,3223372.628,2233770.605,-0.3424451787
2014-06-16,1981391,0.05451228542,,490630247.4,5883076394,-0.01338858369
2014-06-25,1969863,0.5252173913,,4041941,17918290,-0.09606266749
2014-06-26,1966258,,6065073.574,19558929188,10295135811,
2014-06-27,1955280,0.4331129624,,3641886.372,32524872.11,0.01647036879
2014-06-27,1976320,-0.1008680897,,803748273.8,965012823,-0.006183106516
2014-06-27,1983879,0.3900720129,,906076149.1,5694801736,0.05800274732
2014-09-30,1975701,-0.5131371407,13041243.93,7181184.446,36426413.86,-0.07093660177
2014-10-31,1957233,0.1488594677,,1726358197,4586039977,0.01640179715
2014-11-10,1989065,-0.01439199746,,16445999050,666832491255,-0.0114793884
2014-11-24,1958970,-0.3092347672,52423000,230806000,278031000,0.01413882855
2014-12-04,1956162,0.1355572304,,10934903960,364733857852,-0.02961902852
2014-12-16,1979646,-0.5791831116,23796871.32,1533637293,597379136.9,0.08348517981
2014-12-22,1954165,0.027373526,719000000,6981000000,10831000000,0.08273007969
2015-01-08,1993499,0.06440279985,,10846152,146751739,0.01016262607
2015-01-08,1997175,0.0419263693,,27772207,708538999,-0.04160911806
2015-01-30,1954291,-0.01159775851,559000000,88988000000,54505000000,0.1348954832
2015-02-09,1970632,-0.09750795018,9832000000,66001000000,131133000000,-0.005486659151
2015-02-11,1984920,0.1785741461,977958053,6621377127,14774618124,0.002825780803
2015-02-13,1970170,0.09124559143,,93408111,1880422590,-0.0232876581
2015-02-20,2023908,0.4208694245,3497428.071,,1103661782,-0.00508901342
2015-02-27,2023918,0.2242054854,29869000,,161085000,0.01479610249
2015-02-27,1967753,0.1087754287,,18197000000,402529000000,-0.000224099509
2015-03-05,1997022,-0.07728414781,92906355.07,6463970677,6578432453,0.01576444128
2015-03-05,1996562,-0.2786897695,138896544.1,16021606129,13687923717,0.01806943833
2015-03-05,1988241,-0.1588750991,1809000000,39830000000,44878000000,-0.01618460031
2015-03-06,2009941,,1555669.717,974782.6681,15466913,
2015-03-06,1954245,0.1306306306,,47649000,41952000,-0.09712230216
2015-03-06,1990267,-0.1943037431,,15186525401,112533550666,-0.01897087951
2015-03-10,1971519,0.004860863176,5579000000,26095000000,58595000000,-0.05445407121
2015-03-11,2025205,,49903000,179507000,186980000,-0.01392111369
2015-03-11,1981117,-0.08398025048,,89620293386,530972832707,-0.005790618445
2015-03-12,1970005,-0.2141522454,19000000,1651900000,1642500000,-0.0008244943896
2015-03-12,2010016,-0.8037596152,,90320217.42,3385563039,-0.1104534863
2015-03-12,1992992,1.329789263,63496472.27,3459862247,3442509205,0.03693929328
2015-03-12,1996480,0.1476840509,343097614.9,10889079434,12232190991,-0.02636413323
2015-03-12,1972156,-0.1610474842,1222000000,421105000000,353116000000,-0.0638798965
2015-03-13,1979229,0.000424645062,,1579255467,2706368313,-0.0399992381
2015-03-16,1954929,0.2915662651,22349327,6977455,74526528,0.05098039216
2015-03-16,1954739,-0.08214547882,1328000,272858000,536409000,-0.07053464595
2015-03-17,2022956,-0.1834254813,,62992452.71,85901290.24,0.02624971061
2015-03-18,2010909,0.122474461,,1806724939,6314497033,-0.001812270127
2015-03-18,2047493,-0.0134503734,,32745422207,292918426352,0.01749639968
2015-03-20,2009001,-0.3974908389,2556000,411995000,5384372000,0.08214775876
2015-03-20,1989464,-0.1296463779,,26687424463,943792121597,0.05994141487
2015-03-23,1993643,-0.4209075919,,105775687.6,1659172089,0.06082501338
2015-03-24,1961774,0.5611698611,779175.0664,257767751.4,229582253.4,
2015-03-28,1988064,0.03927180884,,132473423104,915955950499,0.03924006344
2015-03-28,2027457,,,132473423104,915955950499,0.0449360226
2015-03-30,1992748,0.2637232581,,,19081476,-0.1242423821
2015-03-30,2022656,-0.6277602524,49425000,800000,47337000,-0.0406504065
2015-03-31,2017345,-0.423664845,2658145.781,14939726.06,4970758.984,-0.0291138331
2015-03-31,1998003,0.2444409392,,1847000,710472000,0.0370964947
2015-03-31,2026552,,,2298799000,1657901000,0.005071851975
2015-04-02,1989944,-0.01590906099,,54706940,1621368261,0.007509338345
2015-04-06,1969036,-0.1360347323,,230225000,1417555000,-0.03241491086
2015-04-15,1990831,0.327543267,105924260.7,1430875836,2139899927,-0.03143773673
2015-04-16,1988560,-0.1645221637,20019034.49,15045518690,15285353287,-0.000956199655
2015-04-22,1954065,0.05524687517,,816687000,936914000,-0.002164029702
2015-04-29,1973022,-0.3399409914,,54969626.04,144751713.8,0.05288135593
2015-04-29,1969831,-0.04831475231,,65765827,846212027,-0.01534816903
2015-05-12,2011065,-0.140379625,,5188657.941,80615307.01,-0.009595449881
2015-05-27,1970786,,552169.2087,5548.653912,326490.5545,-0.03364982594
2015-06-04,2000706,0.3903020899,,2195581740,1390944986,-0.01403916932
2015-06-10,1993347,-0.2023950163,52485498.2,296649289,347685831.1,-0.01103714686
2015-06-12,1981391,0.05826449747,,501248120.7,6073391286,0.001677195511
2015-06-19,1988574,-0.1682794971,,76337845.13,6828371.382,0.005211707804
2015-06-23,1983879,-0.4463550956,,697850331.3,4528228544,-0.01026483249
2015-06-24,1966258,,11607006.12,19287620000,8281034636,
2015-06-26,1969863,-0.4602405498,,3390005,21470950,-0.01626304802
2015-06-26,1976320,0.3085100025,,651180244.5,832151071.3,-0.01432016191
2015-08-26,1975701,-0.5328574837,8740390.889,4615528.944,29731979.67,-0.0972940933
2015-10-28,1957233,-0.05101081506,,1556278609,4580553715,0.01691752243
2015-10-30,1979646,0.1864203609,30458233.52,1778514798,738578162.4,0.04017562343
2015-11-09,1989065,-0.3220648964,,14027714114,627551919890,-0.02270095468
2015-11-25,1958970,0.003130524597,50148000,222089000,219002000,0.02633622438
2015-12-03,1956162,-0.1536770442,,9772655982,346026707694,-0.01650947712
2015-12-21,1954165,-0.01497387592,330000000,4038000000,7479000000,0.01440991876
2015-12-31,1993499,-0.02552837168,,11750963,138169807,-0.005618006664
2015-12-31,1997175,-0.1211667242,,19473310,694952986,-0.01535818282
2016-01-07,2040900,-0.1842184009,,25424893,287508859,-0.01409692686
2016-01-29,1954291,0.6557131978,635000000,107006000000,65444000000,-0.01572822697
2016-02-05,1984920,-0.1256237053,922493454.4,7005041502,16171555902,-0.02733486948
2016-02-11,1970632,0.29367594,12282000000,74989000000,147461000000,-0.03242332507
2016-02-25,1988241,-0.1437874479,1677000000,35481000000,41356000000,-0.01171734252
2016-02-25,1967753,-0.1081538,,18524000000,421853000000,-0.00886299375
2016-02-26,1970170,-0.01312605271,,88402480,1827391944,0.05591055573
2016-02-26,1988560,-0.1590907302,27394999.59,14209093160,14671452540,0.0159086605
2016-02-29,2035494,,1095919,14229776,9279248,
2016-03-01,2025205,0.5187793427,54843000,198955000,192551000,0.07119205298
2016-03-02,2023918,-0.3878472222,44451000,,159127000,0.05632115039
2016-03-03,1954245,-0.4245614035,,44955000,39134000,-0.02958579882
2016-03-03,1996562,0.3761187064,152153686.2,18515680587,14605659241,-0.02655260437
2016-03-04,1997022,-0.1056719366,97487747.12,7029529159,6363818492,0.1004464565
2016-03-08,1971519,-0.06395666244,5861000000,24708000000,60124000000,0.01123547423
2016-03-10,1970005,-0.4514721347,16000000,1348800000,1242700000,-0.06116209516
2016-03-10,2010016,-0.407555174,,63168359.76,2588180507,0.07443494997
2016-03-10,1996480,-0.1926451123,391937089.7,12181528757,12282762280,0.001816830168
2016-03-10,1972156,-0.1777246195,1093000000,264960000000,340157000000,-0.009079500091
2016-03-15,2022956,-0.2018630393,,58617747.44,101871893.9,-0.008214011492
2016-03-15,1954929,-0.3197781885,70444259,24817025,242228484,-0.09582309582
2016-03-15,1954739,-0.2072613819,1137000,238480000,506156000,0.005559948936
2016-03-16,1979229,0.03648517271,154878.6784,1873051110,3111022199,0.001121896906
2016-03-17,1993643,0.4407568585,,123676312.4,1766294807,0.06960773969
2016-03-18,2009001,0.3835869449,11000000,1159539000,5188809000,0.04002224226
2016-03-18,1990267,0.1514590421,,15305544588,117869930622,-0.01288396239
2016-03-18,1981117,-0.1983660675,,98865136217,564666929889,-0.007904520721
2016-03-22,1961774,,543124.3824,274249469.5,251579963.4,
2016-03-23,2010909,0.01538783168,,1595289966,6886566756,0.0578875455
2016-03-23,2047493,-0.1481973599,,27668571255,316477470787,0.0420726129
2016-03-24,2029180,,6776987,,49076156,-0.05238573021
2016-03-24,1969036,0.1077943615,,236268000,1484040000,-0.05915492958
2016-03-24,1989464,-0.4336146043,,24051683505,841040432813,-0.02749094169
2016-03-28,2022656,-0.725000001,25895000,11456000,23445000,0.07986688643
2016-03-30,1992748,-0.233480614,,,27499078,0.0178656624
2016-03-31,1998003,0.01236904692,,1435000,700654000,0.08710784479
2016-04-01,1988064,-0.07421196163,,132398159196,1007976819499,0.002127410824
2016-04-05,1989944,-0.1745166604,,51040539,1305487665,-0.02205876528
2016-04-07,2009941,,4967920.015,306937.3735,21459485.98,
2016-04-09,2017345,0.06202530757,3619402.866,19734657.76,5691214.249,-0.0507209802
2016-04-13,1973022,-0.1895001417,,60585613.54,130119040.9,0.03402052239
2016-04-18,2026552,-0.4086687349,223000,1965606000,1378416000,-0.01673100593
2016-04-18,1990831,0.2135781633,133022192.7,1812924279,2535899214,-0.001832443177
2016-04-21,1971163,0.1341484617,,7796258.4,89533211.36,-0.01431578854
2016-04-21,1954065,0.1852977151,,903192000,983371000,-0.005385041718
2016-04-25,1988574,0.1362557804,,62010.25988,8117261.401,-0.003946334536
2016-04-27,2011065,0.06113351095,,5184666.478,72320471.85,0.0009810918073
2016-05-03,1969831,-0.2884375268,,61593677,655482029,-0.001926995399
2016-05-06,1992992,,68337108.42,4074214465,3797684885,0.01693821979
2016-05-13,1970786,-0.285720649,1254425.206,127483.0216,949762.418,0.1512078896
2016-06-03,2000706,0.2920731505,,2288613052,1507853426,0.02274593172
2016-06-08,1993347,0.2490923299,52661329.05,300378671.6,352939231.5,0.07571270596
2016-06-13,1981391,5.41E-06,,561986589.7,7288717157,-0.01041491505
2016-06-24,1976320,-0.2674783567,,791823776.5,972902217.4,-0.009147532811
2016-06-28,1966258,,5733462.782,18820129806,6085573843,
2016-06-29,1969863,-0.4426229508,,2421792,16467260,0.02905569007
2016-06-29,1983879,-0.1146244267,,853772023.8,5524325903,-0.03658559497
2016-07-28,1955280,-0.1968828925,,2857127.577,27679068.62,-0.01079451284
2016-09-21,2027300,2.261706679,,,4158904.517,0.07987723302
2016-09-30,1975701,-0.154774049,7336959.7,3747831.145,25814244.71,0.004888783306
2016-10-28,1979646,0.2747186989,29866393.6,1761385801,792373707.8,-0.008646624535
2016-11-02,1957233,-0.100650908,,1624889118,3985291878,-0.01352251421
2016-11-07,1989065,0.204930711,,14356282803,706135381291,-0.01543495134
2016-11-28,1958970,0.2527780715,47875000,232583000,239317000,-0.01775303128
2016-12-01,1956162,0.1594381575,,10500075086,376450668269,0.04215758411
2016-12-20,1954165,0.1331550789,329000000,4202000000,7802000000,-0.003880134998
2017-01-03,1993499,0.1294194772,,10189622,127120437,0.01809958988
2017-01-03,1997175,-0.004050396739,,22406396,574358081,-0.007751838484
2017-02-03,1970632,0.1653546664,13948000000,90272000000,167497000000,-0.02946640948
2017-02-08,1984920,0.5100769552,972287302.3,7262454040,20005187046,0.01527588403
2017-02-10,1954291,0.6318135205,634000000,135987000000,83402000000,0.02130338188
2017-02-23,1967753,0.4509944924,,19360000000,445964000000,0.007089618604
2017-02-24,2025205,0.5836120401,60700000,230003000,221338000,-0.003157894737
2017-02-28,1973022,-0.1402662953,,81758660.88,115747430.9,0.005983828612
2017-03-03,1992748,0.638602317,,,26532104,-0.06006613374
2017-03-03,1970170,0.2237760784,,171439126,2970786246,0.0380435206
2017-03-04,1997022,0.02304067182,92859872.61,6416259023,6580242038,-0.004795299442
2017-03-07,2029180,-0.3624641834,21199860,,38212608,-0.02197802198
2017-03-07,1971519,0.04512808561,5809000000,23002000000,62526000000,-0.001134356377
2017-03-08,1954245,0.7142857143,,46176000,35936000,0
2017-03-08,1996562,0.7623732052,172922817.4,20340573598,16001687052,0.0878228227
2017-03-09,2023918,2.834796488,52394000,,248254000,-0.00414507772
2017-03-09,2010016,0.2842451465,,129356541.6,1671679241,-0.08012788239
2017-03-09,1992992,-0.2253390175,85164048.9,4866674851,4466799822,-0.05955213405
2017-03-09,1972156,0.2151418986,1014000000,233591000000,411275000000,-0.02855061332
2017-03-10,1970005,1.494195663,13000000,1364300000,1179600000,0.01231877663
2017-03-10,1996480,0.4077134589,343908673.1,11258787944,12873470267,-0.008771303577
2017-03-13,1988241,0.2662518071,1455000000,33828000000,39499000000,0.001487526011
2017-03-14,2022956,0.433541701,,65535780.5,97383018.17,-0.005109354381
2017-03-16,1954929,0.1122994652,94971379,22573303,156985986,0.02463054187
2017-03-16,1954739,0.1241541292,2716000,331866000,565889000,0.1011236124
2017-03-16,1979229,-0.08335530075,,1983595079,3198759628,0.009810666271
2017-03-16,2009001,1.336810262,160000000,1260823000,9255196000,0.01170027618
2017-03-16,2030716,,,4107000000,86720000000,0.04068190624
2017-03-16,1981117,0.05857108681,,89009261253,561257807452,0.05081430211
2017-03-17,1961774,,614025.8806,257400548.8,266797618.9,
2017-03-20,1993643,0.1585716075,,124438117.7,1976246240,0.0737197129
2017-03-22,2010909,0.4049623301,,676522812.7,7841979753,0.03982024262
2017-03-23,2009941,,3751862.571,1585.166465,20461894.86,
2017-03-24,1998003,0.309635874,,1020000,654082000,-0.02179807732
2017-03-24,2047493,0.1455064766,,36741908962,312867927349,-0.02751967601
2017-03-24,1989464,0.08616473116,,20251236000,827223287257,-0.05011961536
2017-03-25,2017345,0.3339980235,2928758.77,18765406.37,5961084.727,0.001402017325
2017-03-25,1988064,0.1614032665,,137108472747,963608202914,-0.008512856885
2017-03-29,2022656,-0.4815064981,20071000,5546000,23233000,0.08865248881
2017-03-30,1989944,0.1586477612,,46475641,1400764603,0.01172797607
2017-04-05,2032065,,,5721606.585,10832923.01,0.01378584786
2017-04-07,1990267,0.01464451027,,14108380125,110492107215,-0.01634240463
2017-04-13,2026552,0.1348897467,241000,1757498000,1377618000,-0.02777779301
2017-04-18,1990831,0.7184470227,169917565.6,2254489256,3526679073,0.02272674148
2017-04-20,1954065,-0.01749729485,,858930000,977839000,-0.04969486277
2017-04-27,1969036,-0.1180124224,,245406000,1583668000,0.1287758347
2017-04-27,1988560,-0.2741301111,32700837.2,15420413091,18295829725,0.01006552542
2017-04-28,2011065,-0.01323789148,,5043699.346,73686618.74,0.01607153887
2017-05-01,1969831,0.3394746264,,54887528,735892468,0.004909954712
2017-05-03,2047725,5.18185722,153070.1499,101208.5253,1256780.279,0.00483361544
2017-05-10,1988574,-0.03461086437,,4915.78833,23779383.9,-0.002716491287
2017-05-11,2000706,0.3106138379,,2351867961,1929283107,0.02748728763
2017-05-31,1970786,-0.5069654626,1125512.319,815756.7816,1836137.023,0.03021149401
2017-06-06,1981391,0.1833742103,,602681025.4,7375769970,0.03119017018
